-1.24304471916485e-13,-9.45551482118297e-13,-2.33851177671486e-12,2.56500581894994e-11,3.03746798797814e-10,1.58431849773021e-09,4.94891690529168e-09,9.86148182293374e-09,1.28154716926179e-08,1.16634252690279e-08,1.01362254192271e-08,1.16634252690279e-08,1.28154716926179e-08,9.86148182293374e-09,4.94891690529168e-09,1.58431849773021e-09,3.03746798797814e-10,2.56500581894994e-11,-2.33851177671487e-12,-9.45551482118297e-13,-1.24304471916485e-13
-9.45551482118297e-13,-7.00999584670239e-12,-1.41574267054966e-11,2.26198550897377e-10,2.4237262771556e-09,1.18833422077055e-08,3.3958270107091e-08,5.68025846777843e-08,4.64952930456948e-08,-3.36855250525834e-09,-3.46538211305235e-08,-3.36855250525834e-09,4.64952930456948e-08,5.68025846777843e-08,3.3958270107091e-08,1.18833422077055e-08,2.4237262771556e-09,2.26198550897377e-10,-1.41574267054966e-11,-7.00999584670239e-12,-9.45551482118297e-13
-2.33851177671487e-12,-1.41574267054966e-11,2.82226931171431e-11,1.10079775076117e-09,7.96581323923809e-09,2.64610701452523e-08,1.97760118457129e-08,-1.76675399625687e-07,-7.73008001582394e-07,-1.61212125403981e-06,-2.0320301307136e-06,-1.61212125403981e-06,-7.73008001582394e-07,-1.76675399625687e-07,1.97760118457129e-08,2.64610701452523e-08,7.96581323923809e-09,1.10079775076117e-09,2.82226931171431e-11,-1.41574267054966e-11,-2.33851177671487e-12
2.56500581894994e-11,2.26198550897377e-10,1.10079775076117e-09,3.95304053014519e-24,-4.34026102328339e-08,-3.55553104696274e-07,-1.64895621097487e-06,-5.13568804548602e-06,-1.13262273064974e-05,-1.80866409075172e-05,-2.11203957823936e-05,-1.80866409075172e-05,-1.13262273064974e-05,-5.13568804548602e-06,-1.64895621097487e-06,-3.55553104696275e-07,-4.34026102328339e-08,-3.95304053014519e-24,1.10079775076117e-09,2.26198550897377e-10,2.56500581894994e-11
3.03746798797814e-10,2.4237262771556e-09,7.96581323923809e-09,-4.34026102328339e-08,-6.72032121925684e-07,-3.97566147531542e-06,-1.43791377557738e-05,-3.53894398616897e-05,-6.29321524411113e-05,-8.56023438652851e-05,-9.40662650685832e-05,-8.56023438652851e-05,-6.29321524411113e-05,-3.53894398616897e-05,-1.43791377557738e-05,-3.97566147531542e-06,-6.72032121925684e-07,-4.34026102328339e-08,7.96581323923809e-09,2.4237262771556e-09,3.03746798797814e-10
1.58431849773021e-09,1.18833422077055e-08,2.64610701452523e-08,-3.55553104696274e-07,-3.97566147531542e-06,-2.00380013438345e-05,-5.9680485689398e-05,-0.000108915815995101,-0.000116376025850494,-6.38369657708074e-05,-2.62566174499061e-05,-6.38369657708074e-05,-0.000116376025850494,-0.000108915815995101,-5.9680485689398e-05,-2.00380013438345e-05,-3.97566147531542e-06,-3.55553104696274e-07,2.64610701452523e-08,1.18833422077055e-08,1.58431849773021e-09
4.94891690529168e-09,3.3958270107091e-08,1.97760118457129e-08,-1.64895621097487e-06,-1.43791377557738e-05,-5.9680485689398e-05,-0.000122576391125971,-2.48482105203257e-05,0.000519472690939731,0.00139534629645922,0.00185334045495701,0.00139534629645922,0.000519472690939731,-2.48482105203257e-05,-0.000122576391125971,-5.9680485689398e-05,-1.43791377557738e-05,-1.64895621097487e-06,1.97760118457129e-08,3.3958270107091e-08,4.94891690529168e-09
9.86148182293374e-09,5.68025846777843e-08,-1.76675399625687e-07,-5.13568804548602e-06,-3.53894398616897e-05,-0.000108915815995101,-2.48482105203256e-05,0.00103423103337697,0.00406946688918544,0.00826067588902888,0.0103437595846144,0.00826067588902888,0.00406946688918544,0.00103423103337697,-2.48482105203256e-05,-0.000108915815995101,-3.53894398616897e-05,-5.13568804548602e-06,-1.76675399625687e-07,5.68025846777843e-08,9.86148182293375e-09
1.28154716926179e-08,4.64952930456948e-08,-7.73008001582394e-07,-1.13262273064974e-05,-6.29321524411113e-05,-0.000116376025850494,0.000519472690939731,0.00406946688918544,0.0129193095557758,0.0245169980714991,0.0301675721017759,0.0245169980714991,0.0129193095557758,0.00406946688918544,0.000519472690939731,-0.000116376025850494,-6.29321524411113e-05,-1.13262273064974e-05,-7.73008001582393e-07,4.64952930456948e-08,1.28154716926179e-08
1.16634252690279e-08,-3.36855250525844e-09,-1.61212125403981e-06,-1.80866409075172e-05,-8.5602343865285e-05,-6.38369657708072e-05,0.00139534629645922,0.00826067588902888,0.0245169980714991,0.0453568462486992,0.0554211215503693,0.0453568462486992,0.0245169980714991,0.00826067588902888,0.00139534629645922,-6.38369657708073e-05,-8.5602343865285e-05,-1.80866409075172e-05,-1.61212125403981e-06,-3.36855250525842e-09,1.16634252690279e-08
1.01362254192271e-08,-3.46538211305236e-08,-2.0320301307136e-06,-2.11203957823936e-05,-9.40662650685831e-05,-2.6256617449906e-05,0.00185334045495701,0.0103437595846144,0.0301675721017759,0.0554211215503693,0.0675855409184774,0.0554211215503693,0.0301675721017759,0.0103437595846144,0.00185334045495701,-2.62566174499061e-05,-9.40662650685832e-05,-2.11203957823936e-05,-2.0320301307136e-06,-3.46538211305235e-08,1.01362254192271e-08
1.16634252690279e-08,-3.36855250525844e-09,-1.61212125403981e-06,-1.80866409075172e-05,-8.5602343865285e-05,-6.38369657708072e-05,0.00139534629645922,0.00826067588902888,0.0245169980714991,0.0453568462486992,0.0554211215503693,0.0453568462486992,0.0245169980714991,0.00826067588902888,0.00139534629645922,-6.38369657708073e-05,-8.5602343865285e-05,-1.80866409075172e-05,-1.61212125403981e-06,-3.36855250525842e-09,1.16634252690279e-08
1.28154716926179e-08,4.64952930456948e-08,-7.73008001582393e-07,-1.13262273064974e-05,-6.29321524411113e-05,-0.000116376025850494,0.000519472690939731,0.00406946688918544,0.0129193095557758,0.0245169980714991,0.0301675721017759,0.0245169980714991,0.0129193095557758,0.00406946688918544,0.000519472690939731,-0.000116376025850494,-6.29321524411113e-05,-1.13262273064974e-05,-7.73008001582393e-07,4.64952930456947e-08,1.28154716926179e-08
9.86148182293374e-09,5.68025846777843e-08,-1.76675399625687e-07,-5.13568804548602e-06,-3.53894398616897e-05,-0.000108915815995101,-2.48482105203256e-05,0.00103423103337697,0.00406946688918544,0.00826067588902888,0.0103437595846144,0.00826067588902888,0.00406946688918544,0.00103423103337697,-2.48482105203256e-05,-0.000108915815995101,-3.53894398616897e-05,-5.13568804548602e-06,-1.76675399625687e-07,5.68025846777843e-08,9.86148182293375e-09
4.94891690529168e-09,3.3958270107091e-08,1.9776011845713e-08,-1.64895621097487e-06,-1.43791377557738e-05,-5.9680485689398e-05,-0.000122576391125971,-2.48482105203256e-05,0.000519472690939731,0.00139534629645922,0.00185334045495701,0.00139534629645922,0.000519472690939731,-2.48482105203256e-05,-0.000122576391125971,-5.9680485689398e-05,-1.43791377557738e-05,-1.64895621097487e-06,1.9776011845713e-08,3.3958270107091e-08,4.94891690529168e-09
1.58431849773021e-09,1.18833422077055e-08,2.64610701452523e-08,-3.55553104696274e-07,-3.97566147531542e-06,-2.00380013438345e-05,-5.9680485689398e-05,-0.000108915815995101,-0.000116376025850494,-6.38369657708072e-05,-2.62566174499059e-05,-6.38369657708072e-05,-0.000116376025850494,-0.000108915815995101,-5.9680485689398e-05,-2.00380013438345e-05,-3.97566147531542e-06,-3.55553104696275e-07,2.64610701452523e-08,1.18833422077055e-08,1.58431849773021e-09
3.03746798797814e-10,2.4237262771556e-09,7.96581323923809e-09,-4.34026102328339e-08,-6.72032121925684e-07,-3.97566147531542e-06,-1.43791377557738e-05,-3.53894398616897e-05,-6.29321524411113e-05,-8.56023438652851e-05,-9.40662650685832e-05,-8.56023438652851e-05,-6.29321524411113e-05,-3.53894398616897e-05,-1.43791377557738e-05,-3.97566147531542e-06,-6.72032121925684e-07,-4.34026102328339e-08,7.96581323923809e-09,2.4237262771556e-09,3.03746798797814e-10
2.56500581894994e-11,2.26198550897377e-10,1.10079775076117e-09,1.15766022468927e-24,-4.34026102328339e-08,-3.55553104696274e-07,-1.64895621097487e-06,-5.13568804548602e-06,-1.13262273064974e-05,-1.80866409075172e-05,-2.11203957823936e-05,-1.80866409075172e-05,-1.13262273064974e-05,-5.13568804548602e-06,-1.64895621097487e-06,-3.55553104696274e-07,-4.34026102328339e-08,-1.15766022468927e-24,1.10079775076117e-09,2.26198550897377e-10,2.56500581894993e-11
-2.33851177671487e-12,-1.41574267054966e-11,2.8222693117143e-11,1.10079775076116e-09,7.96581323923808e-09,2.64610701452523e-08,1.97760118457129e-08,-1.76675399625687e-07,-7.73008001582393e-07,-1.61212125403981e-06,-2.0320301307136e-06,-1.61212125403981e-06,-7.73008001582393e-07,-1.76675399625687e-07,1.9776011845713e-08,2.64610701452523e-08,7.96581323923809e-09,1.10079775076117e-09,2.82226931171431e-11,-1.41574267054966e-11,-2.33851177671487e-12
-9.45551482118297e-13,-7.00999584670239e-12,-1.41574267054966e-11,2.26198550897377e-10,2.4237262771556e-09,1.18833422077055e-08,3.3958270107091e-08,5.68025846777843e-08,4.64952930456948e-08,-3.36855250525834e-09,-3.46538211305235e-08,-3.36855250525834e-09,4.64952930456948e-08,5.68025846777843e-08,3.3958270107091e-08,1.18833422077055e-08,2.4237262771556e-09,2.26198550897377e-10,-1.41574267054966e-11,-7.00999584670239e-12,-9.45551482118297e-13
-1.24304471916485e-13,-9.45551482118297e-13,-2.33851177671487e-12,2.56500581894994e-11,3.03746798797814e-10,1.58431849773021e-09,4.94891690529168e-09,9.86148182293375e-09,1.28154716926179e-08,1.16634252690279e-08,1.01362254192271e-08,1.16634252690279e-08,1.28154716926179e-08,9.86148182293375e-09,4.94891690529168e-09,1.58431849773021e-09,3.03746798797814e-10,2.56500581894994e-11,-2.33851177671487e-12,-9.45551482118297e-13,-1.24304471916485e-13
